"t_state","t_county","tot_cap","avg_p_cap","avg_hh","avg_rd","ordinance","t_manu","turbines","t_model","t_rsa","t_ttlh","fraction_of_usable_area","capacity","wind_speed","capacity_factor","area_2010"
"TX","Upton",581.835,306.908322580645,67.358064516129,84.2129032258065,0,"Siemens Gamesa Renewable Energy",310,"SG-1.3-65",6272.9975483871,109.42,0.901629452054795,14.9315068493151,8.23020547945205,0.431082191780822,1241.32
"TX","Val Verde",149.34,149.34,80,112.985507246377,0,"GE Wind",69,"GE2.3-116",10049.8202898551,136.546376811594,0.779375912408759,13.3138686131387,7.63175182481752,0.432664233576642,3144.75
"TX","Webb",858.39,203.909644444444,87.7488888888889,105.558888888889,0,"GE Wind",450,"GE2.0-116",8992.40033333333,140.581111111111,0.848506779661017,14.2372881355932,7.16279661016949,0.395474576271186,3361.48
"TX","Wilbarger",809.48,223.356338028169,84.2394366197183,112.977464788732,0,"GE Wind",355,"GE2.3-116",10254.8083098592,140.713802816901,1,16,7.77379310344828,0.431689655172414,970.84
"TX","Willacy",1364.18,196.695290215589,89.5185737976783,112.776119402985,0,"Vestas",603,"V120-2.2",10059.2473963516,145.979933665008,0.948377358490566,15.4716981132075,7.48150943396226,0.405075471698113,590.55
"TX","Winkler",139.11,152.61,80,80.3103448275862,0,"Vestas",87,"V82-1.65",5070.95816091954,120.190804597701,1,16,8.13,0.434,841.11
"TX","Young",92,183.488372093023,86.046511627907,103.953488372093,0,"Vestas",43,"V110-2.2",8553.53697674419,138.053488372093,0.875006666666667,14.4,8.032,0.479266666666667,914.47
"TX","Zapata",398,201.572727272727,114.636363636364,140.409090909091,0,"Nordex",110,"GW155 - 4.2S",15598.0871818182,184.787272727273,0.89844,15.2,7.656,0.43,998.41
"UT","Beaver",217,194.882075471698,80,91.061320754717,1,"Clipper",106,"C99",6574.10254716981,125.557547169811,0.868865333333333,14.4733333333333,6.99156666666667,0.334586666666667,2589.88
"UT","Millard",88.5,102,80,77,1,"GE Wind",59,"GE1.5-77",4656.63,118.6,0.857339802631579,14.2039473684211,6.26177631578947,0.297427631578947,6572.43
"UT","San Juan",62.1,62.1,80,116,0,"GE Wind",27,"GE2.3-116",10568.32,138.1,0.743572527472527,12.6153846153846,6.01131868131868,0.274137362637363,7819.99
"UT","Tooele",3.29,1.645,80,90,0,"GE Wind",2,"GE1.7-103",6494.46,125,0.970497590361446,15.6867469879518,5.60759036144578,0.264879518072289,6941.35
"UT","Utah",18.9,18.9,79,88,0,"Suzlon",9,"S88",6082.12,123.1,0.756421052631579,12.8421052631579,6.42631578947368,0.312526315789474,2003.45
"VA","Northampton",6,12,108,154,0,"Siemens Gamesa Renewable Energy",1,"SWT-6.0-154",18626.5,185,1,16,7.43266666666667,0.3908,211.61
"VT","Bennington",30,30,78,92.3333333333333,0,"Gamesa",15,"G97-2.0",6715.416,124.213333333333,0.808594444444444,13.8888888888889,8.19777777777778,0.474833333333333,674.98
"VT","Caledonia",40,40,80,93.75,0,"Clipper",16,"C93",6904.24,126.875,0.832016666666667,14,8.29888888888889,0.508333333333333,648.86
"VT","Chittenden",5,10,80,100,0,"Goldwind",2,"GW100",7853.98,130.1,0.839251851851852,14.1481481481481,7.10925925925926,0.39362962962963,536.58
"VT","Franklin",5,10,80,100,0,"Goldwind",2,"GW100",7853.98,130.1,0.819696666666667,13.8,7.45266666666667,0.4208,633.71
"VT","Orleans",63,63,84,112,0,"Vestas",21,"V112-3.0",9852.03,139.904761904762,0.823004444444444,13.7777777777778,8.28488888888889,0.4932,693.27
"WA","Adams",149.9,149.9,85.7719298245614,125.315789473684,1,"Siemens Gamesa Renewable Energy",57,"SG-2.7-129",12384.0328070175,148.447368421053,1,16,6.78,0.371,1924.98
"WA","Benton",95.9,38.3761904761905,64.4444444444444,68.8888888888889,0,"Bonus",63,"B62",3857.70111111111,98.9666666666667,0.882720779220779,14.5454545454545,5.82272727272727,0.290545454545455,1700.38
"WA","Columbia",657.4,183.086875,71.7125,97.4625,0,"Vestas",320,"V100-2.0",7559.02371875,120.48,0.800101503759398,13.5789473684211,7.27383458646617,0.400345864661654,868.63
"WA","Garfield",342.7,183.089261744966,80,101,1,"Siemens",149,"SWT-2.3-101",8011.85,130.5,0.777011176470588,13.3058823529412,7.40723529411765,0.398470588235294,710.69
"WA","Grays Harbor",3,6,80,77,0,"GE Wind",2,"GE1.5-77",4656.63,118.6,0.73925,12.6666666666667,6.785,0.366166666666667,1902.03
"WA","Kittitas",467.65,153.663549618321,72.1297709923664,80.3587786259542,0,"Vestas",262,"V80-1.8",5089.71721374046,112.352290076336,0.860671497584541,14.3091787439614,7.16671497584541,0.376917874396135,2297.27
"WA","Klickitat",1256.9,156.002163061564,80.2487520798669,90.8444259567388,1,"Siemens",601,"SWT-2.3-93",6540.89219633943,125.675041597338,0.859754771784232,14.4066390041494,7.03589211618257,0.373253112033195,1871.31
"WA","Lewis",136.8,136.8,82,136,0,"Vestas",38,"V136-3.6",14526.72,150,0.936488888888889,15.3333333333333,5.82888888888889,0.275777777777778,2402.8
"WA","Pacific",3,6,80,77,1,"GE Wind",2,"GE1.5-77",4656.63,118.6,0.929108333333333,15,6.98,0.379,932.66
"WA","Walla Walla",178.2,175.491555555556,50,47,0,"Vestas",270,"V47-0.66",1734.94,73.5,0.847477777777778,14.0555555555556,6.09833333333333,0.315083333333333,1270.13
"WA","Whitman",104.4,104.4,80,100,1,"Vestas",58,"V100-1.8",7853.98,130.1,0.805882051282051,13.5897435897436,6.8325641025641,0.377871794871795,2159.09
"WI","Brown",20,20,100,100,0,"Nordex",8,"N100",7853.98,150,0.938391666666667,15.3,7.707,0.481566666666667,529.71
"WI","Columbia",162,162,80,90,0,"Vestas",90,"V90-1.8",6361.73,125,0.973694202898551,15.7101449275362,7.41144927536232,0.452478260869565,765.53
"WI","Dane",9.9,9.9,80,82,0,"Vestas",6,"V82-1.65",5281.02,121,0.865741052631579,14.2526315789474,7.30147368421053,0.445431578947368,1197.24
"WI","Dodge",127.5,97.2352941176471,80,79.3294117647059,0,"GE Wind",85,"GE1.5-77",4948.43752941176,119.743529411765,0.910757142857143,15.1020408163265,7.53316326530612,0.461102040816327,875.63
"WI","Fond du Lac",268.35,122.435240963855,80,80.8855421686747,0,"Vestas",166,"V82-1.65",5141.84873493976,120.465060240964,0.855817105263158,14.3684210526316,7.61833333333333,0.468688596491228,719.55
"WI","Iowa",30,30,65,70.5,1,"GE Wind",20,"GE1.5-70.5",3903.63,100.3,0.928204950495049,15.1485148514851,7.47643564356436,0.457009900990099,762.58
"WI","Lafayette",98,98,95,110,0,"Vestas",49,"V110-2.0",9503.32,150,0.98477,15.8,7.29525,0.44215,633.59
"WI","Monroe",5,5,100,96,1,"Clipper",2,"C96",7238.23,148.1,0.949508510638298,15.531914893617,7.32872340425532,0.439957446808511,900.78
"WI","Racine",3,3,85,82.3,1,"Vensys",2,"Vensys82",5319.73,126.2,0.7980625,13.6666666666667,7.3675,0.422875,332.5
"WV","Barbour",56,97.6,80,82.5,0,"GE Wind",35,"GE1.6-82.5",5345.62,121.3,0.95485,15.5,7.4025,0.41725,341.06
"WV","Grant",421.5,129.830729166667,79.6901041666667,87.9166666666667,0,"Gamesa",192,"G80-2.0",6266.33317708333,123.650520833333,0.741027631578947,12.6578947368421,9.57605263157895,0.492552631578947,477.37
"WV","Greenbrier",156.7,90.316091954023,82.0919540229885,88.2413793103448,0,"GE Wind",87,"GE1.5-77",6449.9916091954,126.268965517241,0.787422222222222,13.3333333333333,8.55888888888889,0.487388888888889,1019.57
"WV","Mineral",110.2,57.6058823529412,88.8970588235294,111.176470588235,0,"Mitsubishi",34,"MWT95/2.4",10137.4135294118,144.417647058824,0.740952631578947,12.7368421052632,8.71052631578947,0.474736842105263,327.83
"WV","Preston",6,66,70,72,0,"NEG Micon",4,"NM72",4071.5,106.1,0.835502898550725,14.1159420289855,7.74724637681159,0.45236231884058,648.81
"WV","Randolph",41.6,97.6,80,82.5,0,"GE Wind",26,"GE1.6-82.5",5345.62,121.3,0.682088461538462,11.7948717948718,7.52333333333333,0.42224358974359,1039.68
"WV","Tucker",60,66,70,72,0,"NEG Micon",40,"NM72",4071.5,106.1,0.615471153846154,10.6538461538462,7.99057692307692,0.448153846153846,418.92
"WY","Albany",157.25,102.664117647059,80,91,1,"GE Wind",85,"GE1.85-91",6503.88,125.6,0.74039527938343,12.5028901734104,9.72512524084778,0.465223506743738,4273.84
"WY","Carbon",1069.87,211.616932668329,77.5910224438903,104.73566084788,0,"Vestas",401,"V136-4.3",9250.22740648379,129.987281795511,0.871593072289157,14.455421686747,9.39074096385542,0.465472289156627,7897.58
"WY","Converse",1198.45,147.58548951049,82.7534965034965,99.2342657342657,1,"GE Wind",572,"GE2.82-127",8058.95893356643,132.385664335664,0.875133864541833,14.5498007968127,9.14843293492696,0.445998671978752,4254.88
"WY","Laramie",357.18,153.818540145985,85.9270072992701,116.598540145985,0,"GE Wind",137,"GE2.82-127",10895.4001459854,144.189051094891,0.892194868871152,14.6932725199544,9.1454275940707,0.433484606613455,2685.91
"WY","Natrona",16.5,16.5,80,77,0,"GE Wind",11,"GE1.5-77",4656.63,118.6,0.882860207612457,14.562860438293,8.69524798154556,0.432339100346021,5340.35
"WY","Uinta",284.7,111.010204081633,72.469387755102,83.6462585034014,1,"Vestas",147,"V80-1.8",5507.66013605442,114.338095238095,0.896987150837989,14.8268156424581,7.52553072625698,0.384134078212291,2081.26
